Date,ts_code,RSI,5upcross60,now_high_close,std_60,30_down,diff_MA60-MA90,close,turnover_rate,volume_ratio,pe,pe_ttm,pb,ps,dv_ratio,total_mv,alpha001,alpha005,alpha020,alpha025,alpha033,alpha039,alpha088,pct_chg
2020-05-08,600163.SH,63.6239407019765,1.15,-0.59,3.0812,0.3,-2.02,3.39,0.5921,1.3,38.0458,32.1233,1.8252,9.8609,0.0,572673.7129,0.8583081570996979,-0.0667621082479426,-0.0099095637417855,0.2519590114526823,0.0870083432657926,-0.935040971849678,0.0923718712753277,1.5
2016-11-17,600165.SH,63.302434169227176,0.44,-1.22,1.4953,-3.89,-1.39,12.94,1.426,0.74,192.2902,0.0,9.9173,8.2314,0.0,886239.6049,0.8384265279583876,-0.6289743470836424,-0.0883396392808375,0.2373540856031128,0.4439461883408072,-1.18422265907022,0.4029468289557976,0.31
2019-08-15,600165.SH,53.79882858195067,0.05,-0.49,1.979,-3.17,-10.24,4.03,1.1569,0.97,293.6066,776.8854,3.1899,4.9994,0.0,276008.1613,0.0799739921976593,-0.0621950563893034,-0.0009892279981961,0.3086900129701686,0.0640614990390775,-1.072021553347773,0.051249199231262,2.03
2017-07-24,600166.SH,57.957662975673074,0.06,-0.33,1.348,-0.66,-4.29,2.9,1.2667,1.3,34.1256,33.3686,1.027,0.4157,0.6379,1934338.0741,0.8644781144781145,-0.513007113205086,-0.163949900097743,0.2318029115341545,0.2121883656509695,-1.2104852292321375,0.5501385041551247,1.4
2017-02-21,600168.SH,61.59001308359642,0.4,-0.18,1.9682,0.18,-2.19,10.75,0.7755,1.21,22.69,22.8473,1.6856,6.3636,1.3302,762787.4189,0.8461538461538461,-0.3472056902308027,-0.5153333156586957,0.3254113345521023,0.4686746987951807,-1.3037738656129805,0.7542168674698795,0.2799999999999999
2016-07-14,600170.SH,66.06483672242636,0.62,-0.2299999999999999,2.9952,-1.34,-2.0,4.03,0.4205,0.81,15.3653,14.423,1.3359,0.2291,3.1813,2874138.4049,0.8663646659116648,-0.0626995655851338,-0.1514636657805754,0.2764273600904466,0.4261744966442953,-0.6585198830044521,0.1672259507829977,0.75
2019-11-28,600170.SH,56.71212880314162,0.05,-0.59,1.5776,-0.89,-2.11,3.47,0.178,0.7,11.115,8.3741,1.1928,0.1812,3.8905,3089826.0116,0.460079275198188,-0.4836231100701169,-0.0961422990256203,0.3052572074618428,0.5008389261744967,-1.3756469907065374,0.6828859060402684,0.29
2016-11-22,600171.SH,58.23922980229599,0.1699999999999999,-0.44,2.0228,-1.51,-3.04,15.61,1.5403,0.78,205.6601,196.3302,5.6866,21.5002,0.1281,1051813.9337,0.8370689655172414,-0.2770546521725531,-0.0834537905858568,0.4064293915040183,0.4361158432708688,-0.7406378014274252,0.8500851788756388,0.4499999999999999
2017-03-02,600172.SH,61.72686538015917,0.86,-1.7399999999999998,2.0868,0.95,-3.54,17.83,2.2963,1.95,51.4005,37.9266,2.9828,7.7759,0.2804,1412847.2066,0.854239256678281,-0.19602597679822,-0.4689955841801643,0.1135573580533024,0.2722063037249284,-1.067806055888199,0.6819484240687679,1.54
2017-08-08,600172.SH,61.74093329811584,0.77,-2.0,3.0959,-1.04,-5.15,8.31,2.9557,2.36,32.0641,31.2936,2.4054,5.0189,0.3343,1185270.2472,0.854239256678281,-0.6157637457820544,-0.0613577634229137,0.0753186558516801,0.0922636103151862,-1.0729267305834354,0.2487106017191977,2.97
2020-06-03,600173.SH,62.35007157963227,0.26,-0.3899999999999999,1.7357,0.2,-1.3,4.73,0.3205,1.28,6.4967,7.4012,1.1632,1.7265,2.1142,331628.9294,0.8549323017408124,-0.2856026825858647,-0.1769196927572845,0.3963963963963964,0.3099173553719008,-1.3449766179347389,0.6198347107438017,1.0699999999999998
2018-01-08,600177.SH,66.28059895560743,0.24,-0.62,2.1486,-0.19,-2.01,9.6,0.5223,1.36,9.3309,11.2477,1.4524,2.3083,3.7202,3438189.4589,0.8447880870561283,-0.2637087891106203,-0.2226625046403692,0.2662857142857143,0.3165630299604296,-0.8094614373618496,0.1938948558507631,0.42
2018-06-11,600177.SH,57.20479237749954,0.26,-0.1399999999999999,2.4809,-0.83,-2.74,8.12,0.1487,0.68,98.0056,0.0,1.2434,2.9556,4.3983,2908135.2506,0.8447880870561283,-0.1722875692513583,-0.2400920159987599,0.3828571428571428,0.2996042962125494,-0.7906311607622917,0.8044092707744488,0.8699999999999999
2018-09-19,600177.SH,63.03005529864903,0.5499999999999999,-0.69,2.429,0.94,-3.790000000000001,7.31,0.227,1.93,88.2292,0.0,1.0758,2.6607,4.8857,2618038.015,0.8447880870561283,-0.0858469189077258,-0.5245339849964832,0.2942857142857142,0.2091577162238553,-0.6957572883684808,0.509327303561334,1.11
2021-03-12,600179.SH,58.59028415489396,0.79,-1.12,3.3721,-3.74,-9.28,4.12,0.2082,0.84,0.0,0.0,0.0,3.5608,0.0,1798085.853,0.4008567931456548,-0.1585706492566921,-0.0577236299903948,0.2944410507025046,0.2288647342995169,-0.8964964659505901,0.6038647342995169,1.48
2020-06-01,600180.SH,61.72309129883384,0.75,-0.76,2.4394,0.31,-2.9000000000000004,6.3,0.5183,2.72,15.492,21.35,1.0199,0.1591,0.7429,640380.8023,0.8485536018150879,-0.0586905062492109,-0.230987440551994,0.228847245883021,0.0735955056179775,-0.9497303886625088,0.2213483146067415,4.130000000000001
2018-07-09,600183.SH,58.89940340525286,0.6,-1.54,4.4627,-0.24,-6.84,9.6,0.8626,1.12,18.9116,19.5409,3.626,1.8903,2.3555,2032364.3952,0.830072666294019,-0.3408598858175189,-0.4020816204424859,0.2748603351955307,0.4239911553344389,-1.0796686018384132,0.0851299060254284,1.05
2018-12-24,600183.SH,61.89462857932012,0.65,-0.53,3.165,2.0500000000000003,-4.21,9.75,0.8379,1.29,19.2112,19.1493,3.4887,1.9202,2.3188,2064553.6373,0.830072666294019,-0.3422406424972368,-0.2435348038130114,0.3134078212290502,0.1829740187949143,-0.7219293377728451,0.3852957435046987,2.31
2018-03-27,600184.SH,58.46456001524572,0.16,-3.3000000000000003,5.5571,0.51,-5.220000000000001,17.55,0.9453,2.16,301.5532,210.3227,3.9618,4.0376,0.1026,892875.2496,0.842800899887514,-0.3732641591860404,-0.9400983264746228,0.1896745230078563,0.8595224875069406,-0.7069401584893517,0.2648528595224875,0.52
2019-07-03,600184.SH,60.10932491682968,0.62,-0.25,5.7591,-2.02,-0.64,12.05,0.6511,1.22,105.7853,104.1543,2.6545,2.5309,0.2324,613056.7953,0.077615298087739,-0.1884718558170379,-0.0810503858024691,0.3799102132435465,0.2415324819544697,-1.268814145663092,0.3775680177679067,1.01
2021-05-11,600184.SH,61.19548703379549,0.08,-0.4599999999999999,2.4979,0.37,-4.67,10.66,1.352,1.61,104.4968,62.9168,2.2444,2.1764,0.3471,542339.0405,0.842800899887514,-0.0601091194632138,-0.368883095936214,0.2934904601571268,0.2409772348695169,-1.2449811226424852,0.38811771238201,1.52
2017-02-24,600185.SH,64.41381050002465,0.12,-0.1699999999999999,1.3581,0.35,-1.67,5.95,0.5984,1.32,8.9417,13.5256,1.7349,4.8163,0.9426,1225700.1624,0.840261958997722,-0.3274414101687889,-0.1116872954545477,0.3994318181818181,0.2698145025295109,-0.8186606471030851,0.7588532883642496,1.1900000000000002
2018-12-17,600185.SH,63.35298615841375,0.1399999999999999,-1.17,3.1464,-0.7000000000000001,-2.2,4.1,0.7845,2.22,13.529,14.1265,1.1158,2.6984,0.4878,844649.3123,0.840261958997722,-0.0504455042133238,-0.0300271072079184,0.2238636363636363,0.0663293985385047,-0.8347943315776272,0.3603147835862844,4.33
2018-09-19,600186.SH,51.89587629191504,0.52,-1.44,4.4866,-5.07,-1.88,2.06,1.0831,1.04,0.0,0.0,0.0,1.1807,0.0,218777.0081,0.864212432106216,-0.0449567778545966,-0.2336975027836541,0.222289156626506,0.2081596188207266,-0.8745654465152073,0.5574746873138773,1.48
2018-03-21,600187.SH,65.54051507432548,0.36,0.0,2.9807,-0.2,-1.22,4.93,2.7853,0.93,503.6696,442.7451,2.3247,22.7877,0.0,815390.0181,0.8626506024096385,-0.4729151143604875,-0.0200041609992112,0.4786530366806975,0.0005945303210463,-0.8352880399120933,0.0005945303210463,10.04
2015-11-10,600188.SH,63.62673861812209,2.94,-1.1,6.8135,-1.38,-5.16,10.7,0.7018,1.22,23.0399,30.7688,1.3808,0.8233,0.1869,5262688.0,0.8378151260504202,-0.1427367407508585,-0.0433207375136406,0.1929530201342282,0.1344770337576093,-1.5488179289687636,0.048699501936912,2.1
2018-10-09,600188.SH,58.82311701271448,0.05,-0.65,4.2638,0.33,-5.56,11.63,1.2162,1.57,8.4374,7.2105,0.9956,0.3778,1.0318,5712674.608,0.8378151260504202,-0.3789744671845853,-0.1537122338667328,0.1208053691275167,0.0874377421140011,-0.9949572100984168,0.1294964028776978,4.21
2019-12-19,600190.SH,66.31246957779017,0.7000000000000001,0.0,1.8847,0.32,-1.0,3.08,0.2407,1.55,25.4962,22.3875,0.9743,1.0414,0.7143,616705.782,0.8590679393599102,-0.171479314841321,-0.0218592084027563,0.4742152466367713,0.1663893510815307,-1.096843263881126,0.3777038269550749,1.32
2020-11-26,600192.SH,58.85474876117124,0.15,-0.19,2.2402,-3.01,-1.52,5.09,1.1496,0.83,191.6401,189.4049,1.1565,1.1726,0.1179,224849.732,0.8356662933930571,-0.171501224911619,-0.0095375437947805,0.4541899441340782,0.3626312880044223,-0.8754546230683854,0.6329463792150359,0.59
2018-11-16,600195.SH,59.505179004598304,0.7799999999999999,-0.8999999999999999,5.8543,-0.2799999999999999,-3.96,11.9,0.6407,1.28,17.9068,15.0745,1.8286,1.7594,1.4106,716046.8,0.8287711124053582,-0.1561313188195842,-0.2937543505476634,0.4203488372093023,0.4887866589994249,-0.9873893702435016,0.5917193789534215,0.25
2021-01-27,600195.SH,64.91877865744529,1.4,-1.3299999999999998,4.3082,-0.2799999999999999,-4.58,13.99,3.4767,1.22,55.6063,30.2451,3.1198,3.4505,0.5632,1420839.2308,0.8287711124053582,-0.8740215751949079,-0.0046975540240575,0.0505813953488372,0.0897067280046003,-1.0142078831935768,0.1949396204715353,2.34
2018-12-04,600196.SH,61.31540243933957,0.96,-0.47,4.7476,0.22,-5.79,30.0,1.1044,1.31,24.6093,27.4674,2.6951,4.1488,1.1357,7689182.685,0.8353107344632769,-0.4516427176339285,-0.0528885640310863,0.3169768753525098,0.23046875,-1.117876885037878,0.1222098214285714,0.7000000000000001
2019-01-17,600197.SH,55.87141904844968,0.1399999999999999,-2.12,3.5323,-2.99,-8.43,13.88,3.1155,1.3,17.3234,15.8396,2.5987,3.19,1.8012,612108.0,0.3782194848824188,-0.1587314028713994,-0.2732068840052664,0.194413407821229,0.4262023217247098,-0.5239648254076666,0.220563847429519,1.17
2019-12-30,600197.SH,61.5063032849975,0.88,-0.5,1.9903,-0.11,-1.13,15.85,2.1413,2.03,16.3359,15.8645,2.7493,3.2908,1.5773,698988.6598,0.828387458006719,-0.3896053178001644,-0.0069251331912464,0.2720670391061452,0.1404090657822001,-0.8134519337488261,0.5085682697622996,2.52
2018-04-12,600200.SH,58.69444805195324,0.49,-1.82,5.7618,-3.49,-3.64,10.74,0.962,0.88,58.248,58.248,2.6555,2.6189,0.2793,775311.9629,0.8447149643705463,-0.2144524050692061,-0.1545691926733957,0.2193242442205097,0.3218053927315357,-0.9389834465992551,0.1260257913247362,0.8500000000000001
2019-09-12,600200.SH,57.61278951987918,0.06,-0.72,5.2381,-3.16,-3.14,5.45,0.8222,0.7,0.0,0.0,1.5905,2.2817,1.0412,388251.9134,0.4254750593824228,-0.0748583717353688,-0.1256905896453028,0.4273858921161825,0.5504103165298945,-0.9414993599125488,0.6101992966002344,0.37
2019-12-19,600200.SH,62.38904109224595,0.5599999999999999,-0.77,1.6832,0.19,-1.67,5.09,1.1566,1.25,0.0,0.0,1.5156,2.1309,1.1149,362605.9155,0.8447149643705463,-0.0355668360341886,-0.0680701347864956,0.4096028452874926,0.2977725674091442,-0.7833842265808585,0.3511137162954279,0.99
2021-03-19,600200.SH,63.17385572463794,0.86,-0.5700000000000001,3.9515,0.0,-3.36,5.16,1.6451,1.88,56.9613,0.0,1.5898,1.7423,0.0,367592.6373,0.8447149643705463,-0.0605316523022667,-0.2486766528326656,0.4439834024896265,0.4152989449003517,-0.8540790476694474,0.1025791324736225,0.3899999999999999
2018-09-21,600201.SH,62.42364920284843,0.49,-0.74,3.5975,-0.74,-5.33,16.03,0.8992,1.76,21.5651,22.2852,4.0606,9.8704,1.6339,1876371.5163,0.8406125921724333,-0.1896790088584453,-0.1386991332313107,0.2553793884484711,0.2263305322128851,-1.0783227291901014,0.3030812324929972,1.65
2014-07-02,600202.SH,62.546014976716016,0.19,-0.21,1.4938,-1.22,-0.8099999999999999,4.85,0.9092,1.65,0.0,0.0,2.2628,2.1136,0.3505,185920.2259,0.8382526564344747,-0.2198298328077587,-0.5224803103849467,0.4345518867924528,0.5466472303206997,0.0,0.278134110787172,0.62
2017-02-21,600203.SH,59.461432193808186,0.16,-0.42,2.8104,-0.08,-1.98,11.88,1.3401,1.42,46.2387,29.5795,2.3674,0.8771,0.0,542259.1786,0.832449941107185,-0.5731598161168199,-0.4475865600156251,0.3644914756025867,0.3918604651162791,-1.0251196214972245,0.8104651162790698,0.76
2017-07-14,600203.SH,55.47034123017339,0.01,-0.35,4.1595,-2.39,-8.94,8.53,0.5079,0.42,61.0627,64.7373,1.7546,0.5487,0.0,389349.3934,0.832449941107185,-0.2574060302866414,-0.5553171961121584,0.4215167548500881,0.586046511627907,-0.6985593829407859,0.8825581395348837,0.59
2017-09-01,600203.SH,52.72269605999169,0.0,-0.12,1.4089,-2.67,-0.58,8.33,1.3619,1.12,59.631,79.5155,1.7244,0.5358,0.0,380220.451,0.832449941107185,-0.2610755813953488,-0.0941496235238703,0.4632569077013521,0.3854651162790697,-0.7970797948903554,0.9069767441860463,0.6
2016-11-10,600206.SH,56.61088570169943,0.1699999999999999,-1.84,2.8811,-1.41,-4.5,11.18,4.0795,1.87,309.0915,202.3715,3.3584,3.6213,0.0,937754.1752,0.835791264889393,-0.243125010071596,-0.4797693236717021,0.1568181818181818,0.3693086003372681,-0.8567985659274997,0.8285553681843733,2.29
2021-05-10,600206.SH,59.02492404775999,0.31,0.0,4.0752,-0.08,-3.68,12.06,1.8034,1.21,59.9559,45.3789,3.0679,0.7873,0.1327,1020992.5232,0.835791264889393,-0.4019494186279816,-0.1570530006404013,0.5167613636363636,0.3159078133783024,-1.017341654494755,0.8403597526700394,1.77
2017-09-04,600207.SH,52.87690063998092,0.1399999999999999,0.0,3.7725,-2.52,-3.28,7.35,0.3871,1.13,664.7421,0.0,3.3688,3.3892,0.0,634272.6409,0.2427813789039481,-0.4850454879099927,-0.1820525994077755,0.4717647058823529,0.4258289703315881,-0.9671323669654778,0.7108784176847004,0.5499999999999999
2017-11-13,600208.SH,53.559099728731375,0.1699999999999999,-0.8699999999999999,1.8911,-2.36,-0.32,4.4,0.6367,1.69,6.4807,5.5041,1.2197,2.7768,1.1364,3783711.1558,0.282559456398641,-0.3081074777195783,-0.0966622611916189,0.1669496321448783,0.133538633818589,-0.9311529764406036,0.1422172452407615,2.09
2018-11-02,600208.SH,59.65776398676709,0.44,-0.3,2.4164,-4.31,-5.4,3.16,0.4856,0.81,8.1803,8.0829,0.8242,1.5528,0.0,2717392.5574,0.8669309173272933,-0.133044871835064,-0.2102180504650918,0.3056027164685908,0.3491041433370661,-0.8727502200727566,0.1394176931690929,1.28
2015-02-26,600210.SH,59.686648363440696,1.31,-0.19,3.2513,-2.4,1.4500000000000002,5.16,1.6181,1.07,34.338,47.706,1.9606,0.9073,1.8358,782635.8575,0.4267676767676767,-0.1323970260716515,-0.0308020561950899,0.365266106442577,0.4135254988913525,-1.3927499745019836,0.3946784922394678,0.3899999999999999
2018-09-21,600210.SH,59.822093783216665,0.2799999999999999,-0.5499999999999999,2.9219,0.2799999999999999,-5.390000000000001,3.27,0.4577,1.44,8.9396,17.6985,1.1444,0.583,3.0581,495972.7237,0.8546576879910214,-0.0642347198391355,-0.1514045159409747,0.3299719887955182,0.2505543237250554,-0.7657406860666311,0.4578713968957871,1.55
2020-11-09,600210.SH,60.261529040396766,0.22,-0.92,2.3942,-0.74,-1.61,4.51,0.6261,1.13,13.8416,12.9436,1.3643,0.7426,3.3259,684048.0073,0.8546576879910214,-0.5240185950413223,-0.0837564914066656,0.2347338935574229,0.2494456762749445,-1.5491528395843732,0.6202882483370288,1.35
2020-11-27,600212.SH,66.55505076863267,0.5499999999999999,-0.94,2.0804,1.93,-1.69,3.17,1.0258,2.92,0.0,0.0,6.7471,6.2108,0.0,162208.0165,0.8455162019593067,-0.0453414961306208,-0.167671716824891,0.3353383458646616,0.1030392883617494,-0.8552242243598429,0.1586360266864344,3.93
2020-07-08,600213.SH,65.80815886137165,0.84,-0.13,2.4581,0.1399999999999999,-2.63,7.41,2.9549,1.49,116.8918,0.0,11.8127,0.602,0.0,163020.0,0.8349188584219362,-0.1864884777023915,-0.073568993815047,0.4502793296089385,0.2061912658927584,-0.7080786305814053,0.5395245992260918,1.93
2014-07-08,600215.SH,58.964627984699824,0.1,0.0,1.2964,-1.52,-1.18,3.87,0.248,0.44,221.3994,132.4198,0.7561,2.7123,0.26,179967.7246,0.2422526817640047,-0.0103442281246187,-0.0549274972013026,0.490487514863258,0.3353909465020576,0.0,0.3985890652557319,0.52
2018-09-26,600215.SH,64.72029957932199,0.49,-1.06,4.5379,-5.21,-4.92,7.42,0.7219,1.24,382.0417,42.2993,1.3715,8.2704,0.07,345054.397,0.8426698450536353,-0.1996693510508913,-0.0124540911866476,0.2972651605231867,0.2369194591416813,-0.9176773639583558,0.0570252792475014,0.8200000000000001
2016-07-08,600216.SH,57.53398405103955,0.69,-1.4,2.71,-2.5700000000000003,0.84,13.74,2.6126,1.08,79.4933,50.3624,1.9511,2.8604,0.4367,1286212.392,0.8439955106621774,-0.1822606575188912,-0.403138559019254,0.1658263305322128,0.3630820399113082,-1.418613015261234,0.6723946784922394,0.96
2021-01-22,600216.SH,59.923511958412725,1.26,-1.58,2.5382,0.0,-3.5000000000000004,14.52,2.9725,1.58,40.8832,23.2336,1.8644,1.9895,6.8383,1401365.856,0.8439955106621774,-0.76076506506851,-0.0019501536888391,0.0834733893557422,0.1036585365853658,-1.4349414082420326,0.3891352549889135,2.25
2017-02-22,600218.SH,61.78748708184334,0.79,-0.7100000000000001,2.8594,0.0,-1.53,10.99,1.8232,1.23,52.6107,43.3931,2.1674,1.4189,0.6369,405261.745,0.8327712197863969,-0.2651220865704772,-0.0876767440852874,0.3185642176107683,0.3951165371809101,-1.0272743741558703,0.7480577136514983,0.5499999999999999
2020-07-06,600218.SH,63.60799786008389,0.1399999999999999,-0.4,4.0428,-1.78,-1.03,9.63,5.8826,3.24,36.6928,38.3847,1.7228,0.878,0.0,355111.065,0.8327712197863969,-0.3925928275525652,-0.1891249971816331,0.1710600112170499,0.0588235294117647,-1.0465710180852226,0.3745837957824639,4.9
2019-11-27,600219.SH,62.74797641596466,0.21,-0.4499999999999999,1.8589,-1.34,-0.09,2.18,0.492,0.7,18.1172,19.9671,0.6684,1.2883,2.1306,2605204.9714,0.437239738251041,-0.1019514455682331,-0.0822586955239479,0.3319477434679335,0.3901937756899589,-0.7226770327788016,0.274221961244862,0.93
2016-10-13,600220.SH,59.28167091142632,0.8,-1.3,1.8855,-2.58,-0.1,4.54,2.2306,2.62,72.7736,48.5073,4.2955,3.9503,0.0,809636.508,0.8625911385305665,-0.2117672862355186,-0.146958900952085,0.1081838565022421,0.194675540765391,-1.2009484826856764,0.5041597337770383,1.5699999999999998
2020-05-15,600220.SH,65.45336640621245,1.3,-1.59,6.5066,0.8200000000000001,1.3,2.44,1.1429,1.21,62.0945,103.6703,2.0381,1.8524,1.2295,435135.0395,0.8625911385305665,-0.187589919924548,-0.0249138830203874,0.1513452914798206,0.064891846921797,-0.9903202598080104,0.0698835274542429,3.39
2016-07-04,600222.SH,63.87441414677356,0.67,-0.6,4.0259,1.59,0.32,8.24,2.8909,2.11,850.9671,402.0175,3.1908,4.648,0.1214,472882.2972,0.8484493856056173,-0.7082040479708143,-0.50540255589996,0.1401050788091068,0.1010392609699769,-1.0019486548027403,0.1599307159353348,3.1300000000000003
2017-08-22,600223.SH,57.97066775143689,0.01,-0.22,1.6704,-0.22,-1.77,4.63,0.6559,2.32,50.1719,49.4379,2.0637,0.6061,0.0,463448.184,0.8366141732283464,-0.1843478898915125,-0.0496336143689986,0.4057239057239057,0.3006662965019434,-0.9958003626061672,0.5224875069405885,0.65
2020-07-13,600227.SH,63.33158671792436,0.1,-0.33,3.8931,-1.32,-0.1,2.98,1.5749,1.05,0.0,0.0,1.6073,2.49,0.0,504553.9919,0.8509777478084963,-0.2360905508769218,-0.0517714609469248,0.2860026917900404,0.1554817275747508,-0.8871329500905665,0.1415282392026578,2.0500000000000003
2019-09-16,600228.SH,65.03688765901913,0.27,-0.83,3.4749,3.32,-2.46,7.16,0.6832,2.46,215.6015,0.0,30.5682,3.2695,0.0,172785.12,0.83421926910299,-0.0680973057893149,-0.2655968198791709,0.291583830351226,0.1086387434554973,-0.9143525693715144,0.281413612565445,3.92
2014-07-15,600229.SH,61.51219091954936,0.1699999999999999,-0.36,1.872,-1.24,-2.72,5.58,1.55,1.0,90.9312,23.4077,2.0491,1.216,0.0,220848.7052,0.8438967136150235,-0.0078668687875032,-0.278105756615496,0.3456356180433509,0.3597914252607184,0.0,0.462920046349942,0.72
2019-12-26,600230.SH,64.9307661876626,0.22,-1.22,6.4724,1.72,-7.19,10.62,3.9378,1.92,4.4139,374.7997,1.2345,0.987,3.3629,437399.0391,0.8261370178468624,-0.3413629907024793,-0.0721494501577979,0.1447443997702469,0.0482954545454545,-0.7603590026061026,0.2363636363636363,5.67
2014-07-15,600231.SH,66.5551186620377,0.84,-2.4,1.732,1.79,-2.88,2.82,0.8077,2.01,29.6747,0.0,0.6281,0.1449,1.4184,226728.6204,0.8541310541310542,-0.0041827528581458,-0.1616093013476419,0.2895335608646189,0.1916150815981992,0.0,0.3398987056837366,1.81
2019-02-18,600231.SH,58.32324654920748,0.33,-0.3,3.4322,-1.91,-3.44,2.93,1.0327,1.35,6.7279,5.4575,1.0789,0.4514,1.5513,811927.2437,0.8541310541310542,-0.4566306988345105,-0.0992717798022025,0.2519908987485779,0.1634777715250422,-0.9159079480580944,0.6966797974113674,2.45
2020-06-08,600231.SH,61.31099171080556,0.01,0.0,2.2463,0.3899999999999999,-2.77,2.2,0.1948,1.19,14.2539,16.7695,0.7997,0.2887,2.0,609638.2035,0.8541310541310542,-0.1000758773156278,-0.1627115984625555,0.470136518771331,0.1944288126055149,-0.9114939213772296,0.6651660101294317,1.85
2018-04-11,600232.SH,56.24003797592233,0.36,-0.1399999999999999,4.8452,-4.68,-6.529999999999999,6.65,0.9222,1.41,83.4715,81.6862,2.0928,2.355,1.5038,242537.8318,0.8410924891371818,-0.2693780564587771,-0.1001502192474873,0.3215613382899628,0.0728720146968769,-1.0565818989114746,0.1806491120636864,3.42
2017-08-29,600233.SH,62.29670092921484,0.4499999999999999,-0.73,3.4607,-1.7399999999999998,-1.66,19.16,2.1257,1.06,39.4004,26.3653,6.3778,3.2141,0.03,5405475.9538,0.8372781065088757,-0.7287317669665473,-0.0527483225684455,0.2581216774955699,0.3113317757009345,-0.7659972378293107,0.3142523364485981,0.6799999999999999
2019-01-17,600233.SH,66.76987708378574,1.14,-1.91,3.6158,-0.13,-3.7,10.85,0.8487,1.65,21.2733,18.728,2.9858,1.5359,1.0146,3069082.2673,0.8372781065088757,-0.0878599181697091,-0.0745756833232342,0.2610750147666864,0.2307242990654205,-0.7386477390490356,0.5876168224299065,1.12
2019-07-29,600233.SH,61.94856791518668,0.0699999999999999,-1.47,2.8611,-1.03,-3.22,12.73,1.3116,1.73,18.9633,18.4834,3.3243,1.3146,0.8624,3610572.0677,0.8372781065088757,-0.3121451655166389,-0.8934013782712209,0.2398109864146485,0.7914719626168224,-1.111193205621358,0.116822429906542,0.8699999999999999
2017-02-28,600235.SH,55.874740607583696,0.47,-0.5499999999999999,2.9957,-2.07,-4.68,10.89,1.6245,1.16,0.0,0.0,3.0465,2.7105,0.0,382565.7,0.0782560089435438,-0.4789618335446409,-0.000860763733103,0.2603351955307262,0.2012161415146489,-0.973768462392214,0.7678275290215588,0.93
2018-03-22,600235.SH,62.36018500694824,0.5499999999999999,-0.62,5.387,-1.08,-4.0,6.41,1.4949,1.35,179.4195,110.6228,1.7643,1.5337,0.0,225183.3,0.8415315818893236,-0.3501895045379943,-0.2018472484915005,0.2832402234636871,0.1498065229408513,-0.6562820157090412,0.4422332780541735,2.72
2018-12-26,600236.SH,62.57513438878626,0.04,-0.16,3.0218,0.79,-3.32,5.44,0.0894,1.03,13.1374,12.3095,2.409,3.7589,2.3897,3298471.9418,0.8490241102181401,-0.1908623143134805,-0.2356210871481547,0.2739255014326647,0.1428571428571428,-1.1809084266423229,0.2131519274376417,1.68
2020-06-24,600236.SH,65.258066593112,0.61,-0.42,1.4047,0.1399999999999999,-1.0,4.28,0.0845,1.14,15.9592,18.7111,2.5372,3.7305,4.4932,3373657.6993,0.8490241102181401,-0.4504373177842565,-0.1768630073996249,0.1644699140401146,0.0941043083900226,-1.0905470057535065,0.626984126984127,2.39
2020-07-08,600237.SH,64.1298503111457,0.37,-0.24,5.0961,-0.24,-7.31,4.13,7.7068,1.23,0.0,0.0,2.1364,2.8354,0.0,233084.6303,0.8385294117647059,-0.1745716430534141,-0.2120159024173565,0.2935995302407516,0.1492450638792102,-0.8997880211147596,0.073170731707317,3.51
2020-04-20,600238.SH,56.51824351120969,0.01,-0.61,4.5142,-2.3800000000000003,-8.82,4.84,0.4596,2.41,53.5451,29.5577,3.2459,3.0727,0.0,216928.8,0.8325123152709359,-0.033774126680255,-0.0472725868489685,0.2782555282555282,0.087431693989071,-0.4930353466624795,0.3861566484517304,3.42
2017-09-13,600243.SH,59.7959264308685,0.2,-0.12,3.6441,-0.8200000000000001,-3.32,8.47,1.7578,0.88,0.0,177.5017,2.0897,3.8861,0.2361,371705.95,0.8364179104477611,-0.5438323246707014,-0.0794648563375035,0.3059033989266547,0.2788915094339622,-1.0098482681753511,0.8042452830188679,1.32
2018-04-02,600243.SH,59.46242956271814,0.24,-2.2,5.9483,0.15,-2.45,6.67,1.1502,1.23,0.0,154.8934,1.6581,3.0603,0.0,292712.95,0.8364179104477611,-0.0865564994771271,-0.0370471380121355,0.1967799642218247,0.2479363207547169,-0.7023878644000388,0.2163915094339622,1.06
2017-09-22,600246.SH,60.20872378475164,0.38,-0.2,1.8803,-0.8,-1.86,4.84,1.1021,0.98,90.1251,0.0,1.4955,4.2559,0.0,994140.5022,0.8516414141414141,-0.2934993101509459,-0.0614625624066417,0.276448362720403,0.178593652769135,-0.870444587628866,0.6527691350342253,1.89
2020-12-03,600248.SH,59.14958543704718,0.4499999999999999,-1.02,1.3971,-3.65,-1.99,4.19,0.701,1.6,13.0076,34.8399,1.2945,0.4767,2.3866,384622.1696,0.8424077434966727,-0.094987747828024,-0.0857682717456499,0.2735507246376811,0.2916417910447761,-1.00352239246471,0.5761194029850746,0.96
2019-02-18,600249.SH,57.94357857005858,0.15,0.0,4.3347,-2.68,0.72,3.99,0.823,1.0,0.0,0.0,1.1972,1.4907,0.0,219450.0,0.8369932432432432,-0.0226271063757654,-0.0563509626949371,0.5005621135469365,0.1382091212458287,-1.1010431974808408,0.3898776418242491,2.8400000000000003
